1, ocean, minecraft:ocean, MONSTER, minecraft:spider, 30, 1, 2
4803, jungle, biomesoplenty:fungal_field, MONSTER, geode:lapisgeode, 20, 1, 1
4804, jungle, biomesoplenty:fungal_field, MONSTER, geode:irongeode, 20, 1, 1
4805, jungle, biomesoplenty:fungal_field, MONSTER, geode:goldgeode, 20, 1, 1
4806, jungle, biomesoplenty:fungal_field, MONSTER, geode:glowstonegeode, 20, 1, 1
4807, jungle, biomesoplenty:fungal_field, MONSTER, geode:emeraldgeode, 20, 1, 1
4808, jungle, biomesoplenty:fungal_field, MONSTER, geode:diamondgeode, 25, 1, 1
4809, jungle, biomesoplenty:fungal_field, MONSTER, geode:coalgeode, 20, 1, 1
4810, jungle, biomesoplenty:fungal_field, MONSTER, teleportation_crystals:unstable_enderman, 10, 1, 1
4811, jungle, biomesoplenty:fungal_field, MONSTER, experimental_m:skinnerprimerestado, 7, 1, 1
4812, jungle, biomesoplenty:fungal_field, MONSTER, experimental_m:rotscal, 5, 1, 1
4813, jungle, biomesoplenty:fungal_field, MONSTER, touhou_little_maid:fairy, 30, 1, 2
4814, jungle, biomesoplenty:fungal_field, MONSTER, experimental_m:morb, 7, 1, 1
4815, jungle, biomesoplenty:fungal_field, MONSTER, experimental_m:kullo, 7, 1, 1
4816, jungle, biomesoplenty:fungal_field, MONSTER, neapolitan:plantain_spider, 30, 3, 5
4817, jungle, biomesoplenty:fungal_field, MONSTER, experimental_m:chunchi_zombie, 5, 2, 3
4818, jungle, biomesoplenty:fungal_field, MONSTER, experimental_m:chilopoto, 6, 1, 2
4819, jungle, biomesoplenty:fungal_field, CREATURE, minecraft:mooshroom, 8, 4, 8
4820, jungle, biomesoplenty:fungal_field, CREATURE, exoticbirds:lyrebird, 8, 2, 3
4821, jungle, biomesoplenty:fungal_field, CREATURE, exoticbirds:hummingbird, 18, 2, 3
4822, jungle, biomesoplenty:fungal_field, CREATURE, exoticbirds:budgerigar, 10, 1, 2
4823, jungle, biomesoplenty:fungal_field, CREATURE, exoticbirds:cockatoo, 8, 2, 3
4824, jungle, biomesoplenty:fungal_field, CREATURE, exoticbirds:gouldianfinch, 5, 2, 3
4825, jungle, biomesoplenty:fungal_field, CREATURE, exoticbirds:macaw, 6, 2, 3
4826, jungle, biomesoplenty:fungal_field, CREATURE, exoticbirds:pigeon, 12, 2, 3
4827, jungle, biomesoplenty:fungal_field, CREATURE, exoticbirds:toucan, 6, 2, 3
4828, jungle, biomesoplenty:fungal_field, CREATURE, aquaculture:arrau_turtle, 8, 1, 2
4829, jungle, biomesoplenty:fungal_field, CREATURE, alexsmobs:hummingbird, 20, 2, 4
4830, jungle, biomesoplenty:fungal_field, CREATURE, alexsmobs:gorilla, 20, 2, 4
4831, jungle, biomesoplenty:fungal_field, CREATURE, alexsmobs:capuchin_monkey, 20, 2, 4
4832, jungle, biomesoplenty:fungal_field, CREATURE, alexsmobs:raccoon, 10, 2, 4
4833, jungle, biomesoplenty:fungal_field, CREATURE, alexsmobs:crow, 10, 2, 2
4834, jungle, biomesoplenty:fungal_field, CREATURE, alexsmobs:mungus, 5, 3, 5
4835, jungle, biomesoplenty:fungal_field, CREATURE, alexsmobs:hummingbird, 20, 2, 4
4836, jungle, biomesoplenty:fungal_field, CREATURE, alexsmobs:gorilla, 20, 2, 4
4837, jungle, biomesoplenty:fungal_field, CREATURE, alexsmobs:capuchin_monkey, 20, 2, 4
4838, jungle, biomesoplenty:fungal_field, CREATURE, alexsmobs:raccoon, 10, 2, 4
4839, jungle, biomesoplenty:fungal_field, CREATURE, alexsmobs:crow, 10, 2, 2
4840, jungle, biomesoplenty:fungal_field, CREATURE, alexsmobs:mungus, 5, 3, 5
4841, jungle, biomesoplenty:fungal_field, CREATURE, chococraft:chocobo, 10, 1, 2
4842, jungle, biomesoplenty:fungal_field, CREATURE, untitledduckmod:duck, 22, 1, 2
4843, jungle, biomesoplenty:fungal_field, CREATURE, untitledduckmod:goose, 22, 1, 2
4844, jungle, biomesoplenty:fungal_field, AMBIENT, minecraft:bat, 10, 1, 2
4845, jungle, biomesoplenty:fungal_field, AMBIENT, alexsmobs:fly, 5, 2, 3
4846, jungle, biomesoplenty:fungal_field, AMBIENT, alexsmobs:fly, 5, 2, 3
4847, jungle, biomesoplenty:fungal_field, AMBIENT, terraincognita:butterfly, 28, 2, 3
4848, jungle, biomesoplenty:fungal_field, WATER_CREATURE, experimental_m:guara, 10, 1, 1
4849, jungle, biomesoplenty:fungal_field, WATER_AMBIENT, aquaculture:arapaima, 5, 1, 1
4850, jungle, biomesoplenty:fungal_field, WATER_AMBIENT, aquaculture:piranha, 30, 1, 2
4851, jungle, biomesoplenty:fungal_field, WATER_AMBIENT, aquaculture:brown_shrooma, 26, 1, 5
4852, jungle, biomesoplenty:fungal_field, WATER_AMBIENT, aquaculture:red_shrooma, 26, 1, 5
4853, jungle, biomesoplenty:fungal_field, WATER_AMBIENT, aquaculture:tambaqui, 6, 1, 2
4854, jungle, biomesoplenty:fungal_jungle, MONSTER, minecraft:spider, 30, 1, 2
4855, jungle, biomesoplenty:fungal_jungle, MONSTER, minecraft:zombie, 30, 1, 2
4856, jungle, biomesoplenty:fungal_jungle, MONSTER, minecraft:zombie_villager, 5, 1, 1
4857, jungle, biomesoplenty:fungal_jungle, MONSTER, minecraft:skeleton, 30, 1, 2
4858, jungle, biomesoplenty:fungal_jungle, MONSTER, minecraft:creeper, 30, 1, 2
4859, jungle, biomesoplenty:fungal_jungle, MONSTER, minecraft:slime, 30, 1, 2
4860, jungle, biomesoplenty:fungal_jungle, MONSTER, minecraft:enderman, 10, 1, 2
4861, jungle, biomesoplenty:fungal_jungle, MONSTER, minecraft:witch, 5, 1, 1
4862, jungle, biomesoplenty:fungal_jungle, MONSTER, geode:redstonegeode, 20, 1, 1
4863, jungle, biomesoplenty:fungal_jungle, MONSTER, geode:quartzgeode, 20, 1, 1
4864, jungle, biomesoplenty:fungal_jungle, MONSTER, geode:lapisgeode, 20, 1, 1
4865, jungle, biomesoplenty:fungal_jungle, MONSTER, geode:irongeode, 20, 1, 1
4866, jungle, biomesoplenty:fungal_jungle, MONSTER, geode:goldgeode, 20, 1, 1
4867, jungle, biomesoplenty:fungal_jungle, MONSTER, geode:glowstonegeode, 20, 1, 1
4868, jungle, biomesoplenty:fungal_jungle, MONSTER, geode:emeraldgeode, 20, 1, 1
4869, jungle, biomesoplenty:fungal_jungle, MONSTER, geode:diamondgeode, 25, 1, 1
4870, jungle, biomesoplenty:fungal_jungle, MONSTER, geode:coalgeode, 20, 1, 1
4871, jungle, biomesoplenty:fungal_jungle, MONSTER, teleportation_crystals:unstable_enderman, 10, 1, 1
4872, jungle, biomesoplenty:fungal_jungle, MONSTER, experimental_m:skinnerprimerestado, 7, 1, 1
4873, jungle, biomesoplenty:fungal_jungle, MONSTER, experimental_m:rotscal, 5, 1, 1
4874, jungle, biomesoplenty:fungal_jungle, MONSTER, touhou_little_maid:fairy, 30, 1, 2
4875, jungle, biomesoplenty:fungal_jungle, MONSTER, experimental_m:morb, 7, 1, 1
4876, jungle, biomesoplenty:fungal_jungle, MONSTER, experimental_m:kullo, 7, 1, 1
4877, jungle, biomesoplenty:fungal_jungle, MONSTER, neapolitan:plantain_spider, 30, 3, 5
4878, jungle, biomesoplenty:fungal_jungle, MONSTER, experimental_m:chunchi_zombie, 5, 2, 3
4879, jungle, biomesoplenty:fungal_jungle, MONSTER, experimental_m:chilopoto, 6, 1, 2
4880, jungle, biomesoplenty:fungal_jungle, CREATURE, minecraft:mooshroom, 8, 4, 8
4881, jungle, biomesoplenty:fungal_jungle, CREATURE, exoticbirds:lyrebird, 8, 2, 3
4882, jungle, biomesoplenty:fungal_jungle, CREATURE, exoticbirds:hummingbird, 18, 2, 3
4883, jungle, biomesoplenty:fungal_jungle, CREATURE, exoticbirds:budgerigar, 10, 1, 2
4884, jungle, biomesoplenty:fungal_jungle, CREATURE, exoticbirds:cockatoo, 8, 2, 3
4885, jungle, biomesoplenty:fungal_jungle, CREATURE, exoticbirds:gouldianfinch, 5, 2, 3
4886, jungle, biomesoplenty:fungal_jungle, CREATURE, exoticbirds:macaw, 6, 2, 3
4887, jungle, biomesoplenty:fungal_jungle, CREATURE, exoticbirds:pigeon, 12, 2, 3
4888, jungle, biomesoplenty:fungal_jungle, CREATURE, exoticbirds:toucan, 6, 2, 3
4889, jungle, biomesoplenty:fungal_jungle, CREATURE, aquaculture:arrau_turtle, 8, 1, 2
4890, jungle, biomesoplenty:fungal_jungle, CREATURE, alexsmobs:hummingbird, 20, 2, 4
4891, jungle, biomesoplenty:fungal_jungle, CREATURE, alexsmobs:gorilla, 20, 2, 4
4892, jungle, biomesoplenty:fungal_jungle, CREATURE, alexsmobs:capuchin_monkey, 20, 2, 4
4893, jungle, biomesoplenty:fungal_jungle, CREATURE, alexsmobs:mungus, 5, 3, 5
4894, jungle, biomesoplenty:fungal_jungle, CREATURE, alexsmobs:hummingbird, 20, 2, 4
4895, jungle, biomesoplenty:fungal_jungle, CREATURE, alexsmobs:gorilla, 20, 2, 4
4896, jungle, biomesoplenty:fungal_jungle, CREATURE, alexsmobs:capuchin_monkey, 20, 2, 4
4897, jungle, biomesoplenty:fungal_jungle, CREATURE, alexsmobs:mungus, 5, 3, 5
4898, jungle, biomesoplenty:fungal_jungle, CREATURE, untitledduckmod:duck, 22, 1, 2
4899, jungle, biomesoplenty:fungal_jungle, CREATURE, untitledduckmod:goose, 22, 1, 2
4900, jungle, biomesoplenty:fungal_jungle, AMBIENT, minecraft:bat, 10, 1, 2
4901, jungle, biomesoplenty:fungal_jungle, AMBIENT, alexsmobs:fly, 5, 2, 3
4902, jungle, biomesoplenty:fungal_jungle, AMBIENT, alexsmobs:fly, 5, 2, 3
4903, jungle, biomesoplenty:fungal_jungle, WATER_CREATURE, experimental_m:guara, 10, 1, 1
4904, jungle, biomesoplenty:fungal_jungle, WATER_AMBIENT, aquaculture:arapaima, 5, 1, 1
4905, jungle, biomesoplenty:fungal_jungle, WATER_AMBIENT, aquaculture:piranha, 30, 1, 2
4906, jungle, biomesoplenty:fungal_jungle, WATER_AMBIENT, aquaculture:brown_shrooma, 26, 1, 5
4907, jungle, biomesoplenty:fungal_jungle, WATER_AMBIENT, aquaculture:red_shrooma, 26, 1, 5
4908, jungle, biomesoplenty:fungal_jungle, WATER_AMBIENT, aquaculture:tambaqui, 6, 1, 2
4909, plains, biomesoplenty:golden_prairie, MONSTER, minecraft:spider, 30, 1, 2
4910, plains, biomesoplenty:golden_prairie, MONSTER, minecraft:zombie, 30, 1, 2
4911, plains, biomesoplenty:golden_prairie, MONSTER, minecraft:zombie_villager, 5, 1, 1
4912, plains, biomesoplenty:golden_prairie, MONSTER, minecraft:skeleton, 30, 1, 2
4913, plains, biomesoplenty:golden_prairie, MONSTER, minecraft:creeper, 30, 1, 2
4914, plains, biomesoplenty:golden_prairie, MONSTER, minecraft:slime, 30, 1, 2
4915, plains, biomesoplenty:golden_prairie, MONSTER, minecraft:enderman, 10, 1, 2
4916, plains, biomesoplenty:golden_prairie, MONSTER, minecraft:witch, 5, 1, 1
4917, plains, biomesoplenty:golden_prairie, MONSTER, geode:redstonegeode, 20, 1, 1
4918, plains, biomesoplenty:golden_prairie, MONSTER, geode:quartzgeode, 20, 1, 1
4919, plains, biomesoplenty:golden_prairie, MONSTER, geode:lapisgeode, 20, 1, 1
4920, plains, biomesoplenty:golden_prairie, MONSTER, geode:irongeode, 20, 1, 1
4921, plains, biomesoplenty:golden_prairie, MONSTER, geode:goldgeode, 20, 1, 1
4922, plains, biomesoplenty:golden_prairie, MONSTER, geode:glowstonegeode, 20, 1, 1
4923, plains, biomesoplenty:golden_prairie, MONSTER, geode:emeraldgeode, 20, 1, 1
4924, plains, biomesoplenty:golden_prairie, MONSTER, geode:diamondgeode, 25, 1, 1
4925, plains, biomesoplenty:golden_prairie, MONSTER, geode:coalgeode, 20, 1, 1
4926, plains, biomesoplenty:golden_prairie, MONSTER, teleportation_crystals:unstable_enderman, 10, 1, 1
4927, plains, biomesoplenty:golden_prairie, MONSTER, alexsmobs:centipede_head, 8, 1, 1
4928, plains, biomesoplenty:golden_prairie, MONSTER, alexsmobs:centipede_head, 8, 1, 1
4929, plains, biomesoplenty:golden_prairie, MONSTER, experimental_m:skinnerprimerestado, 7, 1, 1
4930, plains, biomesoplenty:golden_prairie, MONSTER, experimental_m:rotscal, 5, 1, 1
4931, plains, biomesoplenty:golden_prairie, MONSTER, dungeonsmod:mimic, 5, 1, 1
4932, plains, biomesoplenty:golden_prairie, MONSTER, touhou_little_maid:fairy, 30, 1, 2
4933, plains, biomesoplenty:golden_prairie, MONSTER, experimental_m:morb, 7, 1, 1
4934, plains, biomesoplenty:golden_prairie, MONSTER, experimental_m:kullo, 7, 1, 1
4935, plains, biomesoplenty:golden_prairie, MONSTER, experimental_m:chunchi_zombie, 5, 2, 3
4936, plains, biomesoplenty:golden_prairie, MONSTER, experimental_m:chilopoto, 6, 1, 2
4937, plains, biomesoplenty:golden_prairie, CREATURE, exoticbirds:hummingbird, 18, 2, 3
4938, plains, biomesoplenty:golden_prairie, CREATURE, exoticbirds:peafowl, 6, 2, 3
4939, plains, biomesoplenty:golden_prairie, CREATURE, exoticbirds:cassowary, 5, 2, 3
4940, plains, biomesoplenty:golden_prairie, CREATURE, exoticbirds:pigeon, 12, 2, 3
4941, plains, biomesoplenty:golden_prairie, CREATURE, alexsmobs:raccoon, 10, 2, 4
4942, plains, biomesoplenty:golden_prairie, CREATURE, alexsmobs:crow, 10, 2, 2
4943, plains, biomesoplenty:golden_prairie, CREATURE, alexsmobs:raccoon, 10, 2, 4
4944, plains, biomesoplenty:golden_prairie, CREATURE, alexsmobs:crow, 10, 2, 2
4945, plains, biomesoplenty:golden_prairie, CREATURE, chococraft:chocobo, 10, 1, 2
4946, plains, biomesoplenty:golden_prairie, CREATURE, untitledduckmod:duck, 22, 1, 2
4947, plains, biomesoplenty:golden_prairie, CREATURE, untitledduckmod:goose, 22, 1, 2
4948, plains, biomesoplenty:golden_prairie, AMBIENT, minecraft:bat, 10, 1, 2
4949, plains, biomesoplenty:golden_prairie, AMBIENT, alexsmobs:fly, 5, 2, 3
4950, plains, biomesoplenty:golden_prairie, AMBIENT, alexsmobs:cockroach, 5, 1, 3
4951, plains, biomesoplenty:golden_prairie, AMBIENT, alexsmobs:fly, 5, 2, 3
4952, plains, biomesoplenty:golden_prairie, AMBIENT, alexsmobs:cockroach, 5, 1, 3
4953, plains, biomesoplenty:golden_prairie, AMBIENT, terraincognita:butterfly, 28, 2, 3
4954, plains, biomesoplenty:golden_prairie, WATER_CREATURE, experimental_m:guara, 10, 1, 1
4955, plains, biomesoplenty:golden_prairie, WATER_AMBIENT, aquaculture:bayad, 6, 1, 2
4956, plains, biomesoplenty:golden_prairie, WATER_AMBIENT, aquaculture:synodontis, 30, 1, 2
4957, plains, biomesoplenty:golden_prairie, WATER_AMBIENT, aquaculture:capitaine, 5, 1, 1
4958, plains, biomesoplenty:golden_prairie, WATER_AMBIENT, aquaculture:boulti, 10, 1, 2
4959, plains, biomesoplenty:grassland_clover_patch, MONSTER, minecraft:spider, 30, 1, 2
4960, plains, biomesoplenty:grassland_clover_patch, MONSTER, minecraft:zombie, 30, 1, 2
4961, plains, biomesoplenty:grassland_clover_patch, MONSTER, minecraft:zombie_villager, 5, 1, 1
4962, plains, biomesoplenty:grassland_clover_patch, MONSTER, minecraft:skeleton, 30, 1, 2
4963, plains, biomesoplenty:grassland_clover_patch, MONSTER, minecraft:creeper, 30, 1, 2
4964, plains, biomesoplenty:grassland_clover_patch, MONSTER, minecraft:slime, 30, 1, 2
4965, plains, biomesoplenty:grassland_clover_patch, MONSTER, minecraft:enderman, 10, 1, 2
4966, plains, biomesoplenty:grassland_clover_patch, MONSTER, minecraft:witch, 5, 1, 1
4967, plains, biomesoplenty:grassland_clover_patch, MONSTER, geode:redstonegeode, 20, 1, 1
4968, plains, biomesoplenty:grassland_clover_patch, MONSTER, geode:quartzgeode, 20, 1, 1
4969, plains, biomesoplenty:grassland_clover_patch, MONSTER, geode:lapisgeode, 20, 1, 1
4970, plains, biomesoplenty:grassland_clover_patch, MONSTER, geode:irongeode, 20, 1, 1
4971, plains, biomesoplenty:grassland_clover_patch, MONSTER, geode:goldgeode, 20, 1, 1
4972, plains, biomesoplenty:grassland_clover_patch, MONSTER, geode:glowstonegeode, 20, 1, 1
4973, plains, biomesoplenty:grassland_clover_patch, MONSTER, geode:emeraldgeode, 20, 1, 1
4974, plains, biomesoplenty:grassland_clover_patch, MONSTER, geode:diamondgeode, 25, 1, 1
4975, plains, biomesoplenty:grassland_clover_patch, MONSTER, geode:coalgeode, 20, 1, 1
4976, plains, biomesoplenty:grassland_clover_patch, MONSTER, teleportation_crystals:unstable_enderman, 10, 1, 1
4977, plains, biomesoplenty:grassland_clover_patch, MONSTER, alexsmobs:centipede_head, 8, 1, 1
4978, plains, biomesoplenty:grassland_clover_patch, MONSTER, alexsmobs:centipede_head, 8, 1, 1
4979, plains, biomesoplenty:grassland_clover_patch, MONSTER, experimental_m:skinnerprimerestado, 7, 1, 1
4980, plains, biomesoplenty:grassland_clover_patch, MONSTER, experimental_m:rotscal, 5, 1, 1
4981, plains, biomesoplenty:grassland_clover_patch, MONSTER, dungeonsmod:mimic, 5, 1, 1
4982, plains, biomesoplenty:grassland_clover_patch, MONSTER, touhou_little_maid:fairy, 30, 1, 2
4983, plains, biomesoplenty:grassland_clover_patch, MONSTER, experimental_m:morb, 7, 1, 1
4984, plains, biomesoplenty:grassland_clover_patch, MONSTER, experimental_m:kullo, 7, 1, 1
4985, plains, biomesoplenty:grassland_clover_patch, MONSTER, experimental_m:chunchi_zombie, 5, 2, 3
4986, plains, biomesoplenty:grassland_clover_patch, MONSTER, experimental_m:chilopoto, 6, 1, 2
4987, plains, biomesoplenty:grassland_clover_patch, CREATURE, minecraft:sheep, 22, 2, 3
4988, plains, biomesoplenty:grassland_clover_patch, CREATURE, minecraft:pig, 20, 2, 3
4989, plains, biomesoplenty:grassland_clover_patch, CREATURE, minecraft:chicken, 20, 2, 3
4990, plains, biomesoplenty:grassland_clover_patch, CREATURE, minecraft:cow, 18, 2, 3
4991, plains, biomesoplenty:grassland_clover_patch, CREATURE, minecraft:horse, 25, 2, 3
4992, plains, biomesoplenty:grassland_clover_patch, CREATURE, minecraft:donkey, 5, 1, 3
4993, plains, biomesoplenty:grassland_clover_patch, CREATURE, exoticbirds:peafowl, 6, 2, 3
4994, plains, biomesoplenty:grassland_clover_patch, CREATURE, exoticbirds:pigeon, 12, 2, 3
4995, plains, biomesoplenty:grassland_clover_patch, CREATURE, alexsmobs:raccoon, 10, 2, 4
4996, plains, biomesoplenty:grassland_clover_patch, CREATURE, alexsmobs:crow, 10, 2, 2
4997, plains, biomesoplenty:grassland_clover_patch, CREATURE, alexsmobs:raccoon, 10, 2, 4
4998, plains, biomesoplenty:grassland_clover_patch, CREATURE, alexsmobs:crow, 10, 2, 2
4999, plains, biomesoplenty:grassland_clover_patch, CREATURE, chococraft:chocobo, 10, 1, 2
5000, plains, biomesoplenty:grassland_clover_patch, CREATURE, untitledduckmod:duck, 22, 1, 2
5001, plains, biomesoplenty:grassland_clover_patch, CREATURE, untitledduckmod:goose, 22, 1, 2
5002, plains, biomesoplenty:grassland_clover_patch, AMBIENT, minecraft:bat, 10, 1, 2
5003, plains, biomesoplenty:grassland_clover_patch, AMBIENT, alexsmobs:fly, 5, 2, 3
5004, plains, biomesoplenty:grassland_clover_patch, AMBIENT, alexsmobs:cockroach, 5, 1, 3
5005, plains, biomesoplenty:grassland_clover_patch, AMBIENT, alexsmobs:fly, 5, 2, 3
5006, plains, biomesoplenty:grassland_clover_patch, AMBIENT, alexsmobs:cockroach, 5, 1, 3
5007, plains, biomesoplenty:grassland_clover_patch, WATER_CREATURE, experimental_m:guara, 10, 1, 1
5008, plains, biomesoplenty:grassland_clover_patch, WATER_AMBIENT, aquaculture:muskellunge, 5, 1, 1
5009, plains, biomesoplenty:grassland_clover_patch, WATER_AMBIENT, aquaculture:carp, 10, 1, 2
5010, plains, biomesoplenty:grassland_clover_patch, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 2
5011, plains, biomesoplenty:grassland_clover_patch, WATER_AMBIENT, aquaculture:perch, 30, 1, 2
5012, plains, biomesoplenty:grassland_clover_patch, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 2
5013, plains, biomesoplenty:grassland_clover_patch, WATER_AMBIENT, aquaculture:minnow, 18, 1, 2
5014, plains, biomesoplenty:grassland_clover_patch, WATER_AMBIENT, aquaculture:bluegill, 30, 1, 2
5015, plains, biomesoplenty:grassland_clover_patch, WATER_AMBIENT, aquaculture:catfish, 5, 1, 1
5016, plains, biomesoplenty:grassland_clover_patch, WATER_AMBIENT, aquaculture:gar, 6, 1, 2
5017, forest, biomesoplenty:grove, MONSTER, minecraft:spider, 30, 1, 2
5018, forest, biomesoplenty:grove, MONSTER, minecraft:zombie, 30, 1, 2
5019, forest, biomesoplenty:grove, MONSTER, minecraft:zombie_villager, 5, 1, 1
5020, forest, biomesoplenty:grove, MONSTER, minecraft:skeleton, 30, 1, 2
5021, forest, biomesoplenty:grove, MONSTER, minecraft:creeper, 30, 1, 2
5022, forest, biomesoplenty:grove, MONSTER, minecraft:slime, 30, 1, 2
5023, forest, biomesoplenty:grove, MONSTER, minecraft:enderman, 10, 1, 2
5024, forest, biomesoplenty:grove, MONSTER, minecraft:witch, 5, 1, 1
5025, forest, biomesoplenty:grove, MONSTER, geode:redstonegeode, 20, 1, 1
5026, forest, biomesoplenty:grove, MONSTER, geode:quartzgeode, 20, 1, 1
5027, forest, biomesoplenty:grove, MONSTER, geode:lapisgeode, 20, 1, 1
5028, forest, biomesoplenty:grove, MONSTER, geode:irongeode, 20, 1, 1
5029, forest, biomesoplenty:grove, MONSTER, geode:goldgeode, 20, 1, 1
5030, forest, biomesoplenty:grove, MONSTER, geode:glowstonegeode, 20, 1, 1
5031, forest, biomesoplenty:grove, MONSTER, geode:emeraldgeode, 20, 1, 1
5032, forest, biomesoplenty:grove, MONSTER, geode:diamondgeode, 25, 1, 1
5033, forest, biomesoplenty:grove, MONSTER, geode:coalgeode, 20, 1, 1
5034, forest, biomesoplenty:grove, MONSTER, teleportation_crystals:unstable_enderman, 10, 1, 1
5035, forest, biomesoplenty:grove, MONSTER, alexsmobs:centipede_head, 8, 1, 1
5036, forest, biomesoplenty:grove, MONSTER, alexsmobs:centipede_head, 8, 1, 1
5037, forest, biomesoplenty:grove, MONSTER, experimental_m:skinnerprimerestado, 7, 1, 1
5038, forest, biomesoplenty:grove, MONSTER, experimental_m:rotscal, 5, 1, 1
5039, forest, biomesoplenty:grove, MONSTER, dungeonsmod:rogue, 5, 1, 1
5040, forest, biomesoplenty:grove, MONSTER, dungeonsmod:crow, 5, 1, 1
5041, forest, biomesoplenty:grove, MONSTER, touhou_little_maid:fairy, 30, 1, 2
5042, forest, biomesoplenty:grove, MONSTER, experimental_m:morb, 7, 1, 1
5043, forest, biomesoplenty:grove, MONSTER, experimental_m:kullo, 7, 1, 1
5044, forest, biomesoplenty:grove, MONSTER, experimental_m:chunchi_zombie, 5, 2, 3
5045, forest, biomesoplenty:grove, MONSTER, experimental_m:chilopoto, 6, 1, 2
5046, forest, biomesoplenty:grove, CREATURE, minecraft:sheep, 22, 2, 3
5047, forest, biomesoplenty:grove, CREATURE, minecraft:pig, 20, 2, 3
5048, forest, biomesoplenty:grove, CREATURE, minecraft:chicken, 20, 2, 3
5049, forest, biomesoplenty:grove, CREATURE, minecraft:cow, 18, 2, 3
5050, forest, biomesoplenty:grove, CREATURE, exoticbirds:bluejay, 12, 2, 3
5051, forest, biomesoplenty:grove, CREATURE, exoticbirds:cardinal, 12, 2, 3
5052, forest, biomesoplenty:grove, CREATURE, exoticbirds:robin, 12, 2, 3
5053, forest, biomesoplenty:grove, CREATURE, exoticbirds:lyrebird, 8, 2, 3
5054, forest, biomesoplenty:grove, CREATURE, exoticbirds:hummingbird, 18, 2, 3
5055, forest, biomesoplenty:grove, CREATURE, exoticbirds:peafowl, 6, 2, 3
5056, forest, biomesoplenty:grove, CREATURE, exoticbirds:magpie, 12, 2, 3
5057, forest, biomesoplenty:grove, CREATURE, exoticbirds:cassowary, 5, 2, 3
