1, ocean, minecraft:ocean, MONSTER, minecraft:spider, 30, 1, 2
1586, taiga, minecraft:snowy_taiga_hills, WATER_AMBIENT, aquaculture:perch, 30, 1, 2
1587, taiga, minecraft:snowy_taiga_hills, WATER_AMBIENT, aquaculture:minnow, 18, 1, 2
1588, taiga, minecraft:snowy_taiga_hills, WATER_AMBIENT, aquaculture:bluegill, 30, 1, 2
1589, taiga, minecraft:giant_tree_taiga, MONSTER, minecraft:spider, 30, 1, 2
1590, taiga, minecraft:giant_tree_taiga, MONSTER, minecraft:zombie, 30, 1, 2
1591, taiga, minecraft:giant_tree_taiga, MONSTER, minecraft:zombie_villager, 25, 1, 1
1592, taiga, minecraft:giant_tree_taiga, MONSTER, minecraft:skeleton, 30, 1, 2
1593, taiga, minecraft:giant_tree_taiga, MONSTER, minecraft:creeper, 30, 1, 2
1594, taiga, minecraft:giant_tree_taiga, MONSTER, minecraft:slime, 30, 1, 2
1595, taiga, minecraft:giant_tree_taiga, MONSTER, minecraft:enderman, 10, 1, 2
1596, taiga, minecraft:giant_tree_taiga, MONSTER, minecraft:witch, 5, 1, 1
1597, taiga, minecraft:giant_tree_taiga, MONSTER, geode:redstonegeode, 20, 1, 1
1598, taiga, minecraft:giant_tree_taiga, MONSTER, geode:quartzgeode, 20, 1, 1
1599, taiga, minecraft:giant_tree_taiga, MONSTER, geode:lapisgeode, 20, 1, 1
1600, taiga, minecraft:giant_tree_taiga, MONSTER, geode:irongeode, 20, 1, 1
1601, taiga, minecraft:giant_tree_taiga, MONSTER, geode:goldgeode, 20, 1, 1
1602, taiga, minecraft:giant_tree_taiga, MONSTER, geode:glowstonegeode, 20, 1, 1
1603, taiga, minecraft:giant_tree_taiga, MONSTER, geode:emeraldgeode, 20, 1, 1
1604, taiga, minecraft:giant_tree_taiga, MONSTER, geode:diamondgeode, 25, 1, 1
1605, taiga, minecraft:giant_tree_taiga, MONSTER, geode:coalgeode, 20, 1, 1
1606, taiga, minecraft:giant_tree_taiga, MONSTER, alexsmobs:centipede_head, 8, 1, 1
1607, taiga, minecraft:giant_tree_taiga, MONSTER, alexsmobs:centipede_head, 8, 1, 1
1608, taiga, minecraft:giant_tree_taiga, MONSTER, dungeonsmod:notehead, 5, 1, 1
1609, taiga, minecraft:giant_tree_taiga, MONSTER, dungeonsmod:whirlwind, 5, 1, 1
1610, taiga, minecraft:giant_tree_taiga, MONSTER, dungeonsmod:pice, 5, 1, 1
1611, taiga, minecraft:giant_tree_taiga, MONSTER, touhou_little_maid:fairy, 30, 1, 2
1612, taiga, minecraft:giant_tree_taiga, CREATURE, minecraft:sheep, 22, 2, 3
1613, taiga, minecraft:giant_tree_taiga, CREATURE, minecraft:pig, 20, 2, 3
1614, taiga, minecraft:giant_tree_taiga, CREATURE, minecraft:chicken, 20, 2, 3
1615, taiga, minecraft:giant_tree_taiga, CREATURE, minecraft:cow, 18, 2, 3
1616, taiga, minecraft:giant_tree_taiga, CREATURE, minecraft:wolf, 18, 2, 3
1617, taiga, minecraft:giant_tree_taiga, CREATURE, minecraft:rabbit, 15, 2, 3
1618, taiga, minecraft:giant_tree_taiga, CREATURE, minecraft:fox, 18, 2, 4
1619, taiga, minecraft:giant_tree_taiga, CREATURE, exoticbirds:robin, 12, 2, 3
1620, taiga, minecraft:giant_tree_taiga, CREATURE, exoticbirds:owl, 6, 2, 3
1621, taiga, minecraft:giant_tree_taiga, CREATURE, exoticbirds:woodpecker, 12, 2, 3
1622, taiga, minecraft:giant_tree_taiga, CREATURE, alexsmobs:grizzly_bear, 8, 2, 3
1623, taiga, minecraft:giant_tree_taiga, CREATURE, alexsmobs:raccoon, 10, 2, 4
1624, taiga, minecraft:giant_tree_taiga, CREATURE, alexsmobs:crow, 10, 2, 2
1625, taiga, minecraft:giant_tree_taiga, CREATURE, alexsmobs:grizzly_bear, 8, 2, 3
1626, taiga, minecraft:giant_tree_taiga, CREATURE, alexsmobs:raccoon, 10, 2, 4
1627, taiga, minecraft:giant_tree_taiga, CREATURE, alexsmobs:crow, 10, 2, 2
1628, taiga, minecraft:giant_tree_taiga, CREATURE, untitledduckmod:duck, 22, 1, 2
1629, taiga, minecraft:giant_tree_taiga, CREATURE, untitledduckmod:goose, 22, 1, 2
1630, taiga, minecraft:giant_tree_taiga, AMBIENT, minecraft:bat, 10, 1, 2
1631, taiga, minecraft:giant_tree_taiga, AMBIENT, alexsmobs:fly, 5, 2, 3
1632, taiga, minecraft:giant_tree_taiga, AMBIENT, alexsmobs:cockroach, 5, 1, 3
1633, taiga, minecraft:giant_tree_taiga, AMBIENT, alexsmobs:fly, 5, 2, 3
1634, taiga, minecraft:giant_tree_taiga, AMBIENT, alexsmobs:cockroach, 5, 1, 3
1635, taiga, minecraft:giant_tree_taiga, WATER_AMBIENT, aquaculture:muskellunge, 5, 1, 1
1636, taiga, minecraft:giant_tree_taiga, WATER_AMBIENT, aquaculture:carp, 10, 1, 2
1637, taiga, minecraft:giant_tree_taiga, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 2
1638, taiga, minecraft:giant_tree_taiga, WATER_AMBIENT, aquaculture:perch, 30, 1, 2
1639, taiga, minecraft:giant_tree_taiga, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 2
1640, taiga, minecraft:giant_tree_taiga, WATER_AMBIENT, aquaculture:minnow, 18, 1, 2
1641, taiga, minecraft:giant_tree_taiga, WATER_AMBIENT, aquaculture:bluegill, 30, 1, 2
1642, taiga, minecraft:giant_tree_taiga, WATER_AMBIENT, aquaculture:catfish, 5, 1, 1
1643, taiga, minecraft:giant_tree_taiga, WATER_AMBIENT, aquaculture:gar, 6, 1, 2
1644, taiga, minecraft:giant_tree_taiga_hills, MONSTER, minecraft:spider, 30, 1, 2
1645, taiga, minecraft:giant_tree_taiga_hills, MONSTER, minecraft:zombie, 30, 1, 2
1646, taiga, minecraft:giant_tree_taiga_hills, MONSTER, minecraft:zombie_villager, 25, 1, 1
1647, taiga, minecraft:giant_tree_taiga_hills, MONSTER, minecraft:skeleton, 30, 1, 2
1648, taiga, minecraft:giant_tree_taiga_hills, MONSTER, minecraft:creeper, 30, 1, 2
1649, taiga, minecraft:giant_tree_taiga_hills, MONSTER, minecraft:slime, 30, 1, 2
1650, taiga, minecraft:giant_tree_taiga_hills, MONSTER, minecraft:enderman, 10, 1, 2
1651, taiga, minecraft:giant_tree_taiga_hills, MONSTER, minecraft:witch, 5, 1, 1
1652, taiga, minecraft:giant_tree_taiga_hills, MONSTER, geode:redstonegeode, 20, 1, 1
1653, taiga, minecraft:giant_tree_taiga_hills, MONSTER, geode:quartzgeode, 20, 1, 1
1654, taiga, minecraft:giant_tree_taiga_hills, MONSTER, geode:lapisgeode, 20, 1, 1
1655, taiga, minecraft:giant_tree_taiga_hills, MONSTER, geode:irongeode, 20, 1, 1
1656, taiga, minecraft:giant_tree_taiga_hills, MONSTER, geode:goldgeode, 20, 1, 1
1657, taiga, minecraft:giant_tree_taiga_hills, MONSTER, geode:glowstonegeode, 20, 1, 1
1658, taiga, minecraft:giant_tree_taiga_hills, MONSTER, geode:emeraldgeode, 20, 1, 1
1659, taiga, minecraft:giant_tree_taiga_hills, MONSTER, geode:diamondgeode, 25, 1, 1
1660, taiga, minecraft:giant_tree_taiga_hills, MONSTER, geode:coalgeode, 20, 1, 1
1661, taiga, minecraft:giant_tree_taiga_hills, MONSTER, alexsmobs:centipede_head, 8, 1, 1
1662, taiga, minecraft:giant_tree_taiga_hills, MONSTER, alexsmobs:centipede_head, 8, 1, 1
1663, taiga, minecraft:giant_tree_taiga_hills, MONSTER, dungeonsmod:notehead, 5, 1, 1
1664, taiga, minecraft:giant_tree_taiga_hills, MONSTER, dungeonsmod:whirlwind, 5, 1, 1
1665, taiga, minecraft:giant_tree_taiga_hills, MONSTER, dungeonsmod:pice, 5, 1, 1
1666, taiga, minecraft:giant_tree_taiga_hills, MONSTER, touhou_little_maid:fairy, 30, 1, 2
1667, taiga, minecraft:giant_tree_taiga_hills, CREATURE, minecraft:sheep, 22, 2, 3
1668, taiga, minecraft:giant_tree_taiga_hills, CREATURE, minecraft:pig, 20, 2, 3
1669, taiga, minecraft:giant_tree_taiga_hills, CREATURE, minecraft:chicken, 20, 2, 3
1670, taiga, minecraft:giant_tree_taiga_hills, CREATURE, minecraft:cow, 18, 2, 3
1671, taiga, minecraft:giant_tree_taiga_hills, CREATURE, minecraft:wolf, 18, 2, 3
1672, taiga, minecraft:giant_tree_taiga_hills, CREATURE, minecraft:rabbit, 15, 2, 3
1673, taiga, minecraft:giant_tree_taiga_hills, CREATURE, minecraft:fox, 18, 2, 4
1674, taiga, minecraft:giant_tree_taiga_hills, CREATURE, exoticbirds:robin, 12, 2, 3
1675, taiga, minecraft:giant_tree_taiga_hills, CREATURE, exoticbirds:owl, 6, 2, 3
1676, taiga, minecraft:giant_tree_taiga_hills, CREATURE, exoticbirds:woodpecker, 12, 2, 3
1677, taiga, minecraft:giant_tree_taiga_hills, CREATURE, alexsmobs:grizzly_bear, 8, 2, 3
1678, taiga, minecraft:giant_tree_taiga_hills, CREATURE, alexsmobs:raccoon, 10, 2, 4
1679, taiga, minecraft:giant_tree_taiga_hills, CREATURE, alexsmobs:crow, 10, 2, 2
1680, taiga, minecraft:giant_tree_taiga_hills, CREATURE, alexsmobs:grizzly_bear, 8, 2, 3
1681, taiga, minecraft:giant_tree_taiga_hills, CREATURE, alexsmobs:raccoon, 10, 2, 4
1682, taiga, minecraft:giant_tree_taiga_hills, CREATURE, alexsmobs:crow, 10, 2, 2
1683, taiga, minecraft:giant_tree_taiga_hills, CREATURE, untitledduckmod:duck, 22, 1, 2
1684, taiga, minecraft:giant_tree_taiga_hills, CREATURE, untitledduckmod:goose, 22, 1, 2
1685, taiga, minecraft:giant_tree_taiga_hills, AMBIENT, minecraft:bat, 10, 1, 2
1686, taiga, minecraft:giant_tree_taiga_hills, AMBIENT, alexsmobs:fly, 5, 2, 3
1687, taiga, minecraft:giant_tree_taiga_hills, AMBIENT, alexsmobs:cockroach, 5, 1, 3
1688, taiga, minecraft:giant_tree_taiga_hills, AMBIENT, alexsmobs:fly, 5, 2, 3
1689, taiga, minecraft:giant_tree_taiga_hills, AMBIENT, alexsmobs:cockroach, 5, 1, 3
1690, taiga, minecraft:giant_tree_taiga_hills, WATER_AMBIENT, aquaculture:muskellunge, 5, 1, 1
1691, taiga, minecraft:giant_tree_taiga_hills, WATER_AMBIENT, aquaculture:carp, 10, 1, 2
1692, taiga, minecraft:giant_tree_taiga_hills, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 2
1693, taiga, minecraft:giant_tree_taiga_hills, WATER_AMBIENT, aquaculture:perch, 30, 1, 2
1694, taiga, minecraft:giant_tree_taiga_hills, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 2
1695, taiga, minecraft:giant_tree_taiga_hills, WATER_AMBIENT, aquaculture:minnow, 18, 1, 2
1696, taiga, minecraft:giant_tree_taiga_hills, WATER_AMBIENT, aquaculture:bluegill, 30, 1, 2
1697, taiga, minecraft:giant_tree_taiga_hills, WATER_AMBIENT, aquaculture:catfish, 5, 1, 1
1698, taiga, minecraft:giant_tree_taiga_hills, WATER_AMBIENT, aquaculture:gar, 6, 1, 2
1699, extreme_hills, minecraft:wooded_mountains, MONSTER, minecraft:spider, 30, 1, 2
1700, extreme_hills, minecraft:wooded_mountains, MONSTER, minecraft:zombie, 30, 1, 2
1701, extreme_hills, minecraft:wooded_mountains, MONSTER, minecraft:zombie_villager, 5, 1, 1
1702, extreme_hills, minecraft:wooded_mountains, MONSTER, minecraft:skeleton, 30, 1, 2
1703, extreme_hills, minecraft:wooded_mountains, MONSTER, minecraft:creeper, 30, 1, 2
1704, extreme_hills, minecraft:wooded_mountains, MONSTER, minecraft:slime, 30, 1, 2
1705, extreme_hills, minecraft:wooded_mountains, MONSTER, minecraft:enderman, 10, 1, 2
1706, extreme_hills, minecraft:wooded_mountains, MONSTER, minecraft:witch, 5, 1, 1
1707, extreme_hills, minecraft:wooded_mountains, MONSTER, geode:redstonegeode, 20, 1, 1
1708, extreme_hills, minecraft:wooded_mountains, MONSTER, geode:quartzgeode, 20, 1, 1
1709, extreme_hills, minecraft:wooded_mountains, MONSTER, geode:lapisgeode, 20, 1, 1
1710, extreme_hills, minecraft:wooded_mountains, MONSTER, geode:irongeode, 20, 1, 1
1711, extreme_hills, minecraft:wooded_mountains, MONSTER, geode:goldgeode, 20, 1, 1
1712, extreme_hills, minecraft:wooded_mountains, MONSTER, geode:glowstonegeode, 20, 1, 1
1713, extreme_hills, minecraft:wooded_mountains, MONSTER, geode:emeraldgeode, 20, 1, 1
1714, extreme_hills, minecraft:wooded_mountains, MONSTER, geode:diamondgeode, 25, 1, 1
1715, extreme_hills, minecraft:wooded_mountains, MONSTER, geode:coalgeode, 20, 1, 1
1716, extreme_hills, minecraft:wooded_mountains, MONSTER, alexsmobs:centipede_head, 8, 1, 1
1717, extreme_hills, minecraft:wooded_mountains, MONSTER, alexsmobs:centipede_head, 8, 1, 1
1718, extreme_hills, minecraft:wooded_mountains, MONSTER, touhou_little_maid:fairy, 30, 1, 2
1719, extreme_hills, minecraft:wooded_mountains, CREATURE, minecraft:sheep, 22, 2, 3
1720, extreme_hills, minecraft:wooded_mountains, CREATURE, minecraft:pig, 20, 2, 3
1721, extreme_hills, minecraft:wooded_mountains, CREATURE, minecraft:chicken, 20, 2, 3
1722, extreme_hills, minecraft:wooded_mountains, CREATURE, minecraft:cow, 18, 2, 3
1723, extreme_hills, minecraft:wooded_mountains, CREATURE, minecraft:llama, 5, 4, 6
1724, extreme_hills, minecraft:wooded_mountains, CREATURE, alexsmobs:grizzly_bear, 8, 2, 3
1725, extreme_hills, minecraft:wooded_mountains, CREATURE, alexsmobs:sunbird, 5, 1, 1
1726, extreme_hills, minecraft:wooded_mountains, CREATURE, alexsmobs:raccoon, 10, 2, 4
1727, extreme_hills, minecraft:wooded_mountains, CREATURE, alexsmobs:crow, 10, 2, 2
1728, extreme_hills, minecraft:wooded_mountains, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
1729, extreme_hills, minecraft:wooded_mountains, CREATURE, alexsmobs:bald_eagle, 15, 2, 4
1730, extreme_hills, minecraft:wooded_mountains, CREATURE, alexsmobs:grizzly_bear, 8, 2, 3
1731, extreme_hills, minecraft:wooded_mountains, CREATURE, alexsmobs:sunbird, 5, 1, 1
1732, extreme_hills, minecraft:wooded_mountains, CREATURE, alexsmobs:raccoon, 10, 2, 4
1733, extreme_hills, minecraft:wooded_mountains, CREATURE, alexsmobs:crow, 10, 2, 2
1734, extreme_hills, minecraft:wooded_mountains, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
1735, extreme_hills, minecraft:wooded_mountains, CREATURE, alexsmobs:bald_eagle, 15, 2, 4
1736, extreme_hills, minecraft:wooded_mountains, CREATURE, untitledduckmod:duck, 22, 1, 2
1737, extreme_hills, minecraft:wooded_mountains, CREATURE, untitledduckmod:goose, 22, 1, 2
1738, extreme_hills, minecraft:wooded_mountains, AMBIENT, minecraft:bat, 10, 1, 2
1739, extreme_hills, minecraft:wooded_mountains, AMBIENT, alexsmobs:fly, 5, 2, 3
1740, extreme_hills, minecraft:wooded_mountains, AMBIENT, alexsmobs:cockroach, 5, 1, 3
1741, extreme_hills, minecraft:wooded_mountains, AMBIENT, alexsmobs:fly, 5, 2, 3
1742, extreme_hills, minecraft:wooded_mountains, AMBIENT, alexsmobs:cockroach, 5, 1, 3
1743, extreme_hills, minecraft:wooded_mountains, AMBIENT, terraincognita:butterfly, 28, 2, 3
1744, extreme_hills, minecraft:wooded_mountains, WATER_AMBIENT, aquaculture:muskellunge, 5, 1, 1
1745, extreme_hills, minecraft:wooded_mountains, WATER_AMBIENT, aquaculture:carp, 10, 1, 2
1746, extreme_hills, minecraft:wooded_mountains, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 2
1747, extreme_hills, minecraft:wooded_mountains, WATER_AMBIENT, aquaculture:perch, 30, 1, 2
1748, extreme_hills, minecraft:wooded_mountains, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 2
1749, extreme_hills, minecraft:wooded_mountains, WATER_AMBIENT, aquaculture:minnow, 18, 1, 2
1750, extreme_hills, minecraft:wooded_mountains, WATER_AMBIENT, aquaculture:bluegill, 30, 1, 2
1751, extreme_hills, minecraft:wooded_mountains, WATER_AMBIENT, aquaculture:catfish, 5, 1, 1
1752, extreme_hills, minecraft:wooded_mountains, WATER_AMBIENT, aquaculture:gar, 6, 1, 2
1753, savanna, minecraft:savanna, MONSTER, minecraft:spider, 30, 1, 2
1754, savanna, minecraft:savanna, MONSTER, minecraft:zombie, 30, 1, 2
1755, savanna, minecraft:savanna, MONSTER, minecraft:zombie_villager, 5, 1, 1
1756, savanna, minecraft:savanna, MONSTER, minecraft:skeleton, 30, 1, 2
1757, savanna, minecraft:savanna, MONSTER, minecraft:creeper, 30, 1, 2
1758, savanna, minecraft:savanna, MONSTER, minecraft:slime, 30, 1, 2
1759, savanna, minecraft:savanna, MONSTER, minecraft:enderman, 10, 1, 2
1760, savanna, minecraft:savanna, MONSTER, minecraft:witch, 5, 1, 1
1761, savanna, minecraft:savanna, MONSTER, geode:redstonegeode, 20, 1, 1
1762, savanna, minecraft:savanna, MONSTER, geode:quartzgeode, 20, 1, 1
1763, savanna, minecraft:savanna, MONSTER, geode:lapisgeode, 20, 1, 1
1764, savanna, minecraft:savanna, MONSTER, geode:irongeode, 20, 1, 1
1765, savanna, minecraft:savanna, MONSTER, geode:goldgeode, 20, 1, 1
1766, savanna, minecraft:savanna, MONSTER, geode:glowstonegeode, 20, 1, 1
1767, savanna, minecraft:savanna, MONSTER, geode:emeraldgeode, 20, 1, 1
1768, savanna, minecraft:savanna, MONSTER, geode:diamondgeode, 25, 1, 1
1769, savanna, minecraft:savanna, MONSTER, geode:coalgeode, 20, 1, 1
1770, savanna, minecraft:savanna, MONSTER, alexsmobs:centipede_head, 8, 1, 1
1771, savanna, minecraft:savanna, MONSTER, alexsmobs:centipede_head, 8, 1, 1
1772, savanna, minecraft:savanna, MONSTER, touhou_little_maid:fairy, 30, 1, 2
1773, savanna, minecraft:savanna, CREATURE, minecraft:sheep, 22, 2, 3
1774, savanna, minecraft:savanna, CREATURE, minecraft:pig, 20, 2, 3
1775, savanna, minecraft:savanna, CREATURE, minecraft:chicken, 20, 2, 3
1776, savanna, minecraft:savanna, CREATURE, minecraft:cow, 18, 2, 3
1777, savanna, minecraft:savanna, CREATURE, minecraft:horse, 25, 2, 3
1778, savanna, minecraft:savanna, CREATURE, minecraft:donkey, 5, 1, 1
1779, savanna, minecraft:savanna, CREATURE, exoticbirds:ostrich, 5, 2, 3
1780, savanna, minecraft:savanna, CREATURE, exoticbirds:hummingbird, 18, 2, 3
1781, savanna, minecraft:savanna, CREATURE, exoticbirds:budgerigar, 10, 1, 2
1782, savanna, minecraft:savanna, CREATURE, exoticbirds:cockatoo, 8, 2, 3
1783, savanna, minecraft:savanna, CREATURE, exoticbirds:gouldianfinch, 5, 2, 3
1784, savanna, minecraft:savanna, CREATURE, exoticbirds:kookaburra, 6, 2, 3
1785, savanna, minecraft:savanna, CREATURE, totalcreaturesfarm_1_16_5:tc_porco_large_white, 10, 1, 1
1786, savanna, minecraft:savanna, CREATURE, totalcreaturesfarm_1_16_5:tc_porca_large_white, 20, 1, 3
1787, savanna, minecraft:savanna, CREATURE, alexsmobs:gazelle, 30, 7, 7
1788, savanna, minecraft:savanna, CREATURE, alexsmobs:elephant, 30, 3, 5
1789, savanna, minecraft:savanna, CREATURE, alexsmobs:emu, 20, 2, 3
1790, savanna, minecraft:savanna, CREATURE, alexsmobs:kangaroo, 25, 3, 5
1791, savanna, minecraft:savanna, CREATURE, alexsmobs:gazelle, 30, 7, 7
1792, savanna, minecraft:savanna, CREATURE, alexsmobs:elephant, 30, 3, 5
1793, savanna, minecraft:savanna, CREATURE, alexsmobs:emu, 20, 2, 3
1794, savanna, minecraft:savanna, CREATURE, alexsmobs:kangaroo, 25, 3, 5
1795, savanna, minecraft:savanna, CREATURE, untitledduckmod:duck, 22, 1, 2
1796, savanna, minecraft:savanna, CREATURE, untitledduckmod:goose, 22, 1, 2
1797, savanna, minecraft:savanna, AMBIENT, minecraft:bat, 10, 1, 2
1798, savanna, minecraft:savanna, AMBIENT, alexsmobs:fly, 5, 2, 3
1799, savanna, minecraft:savanna, AMBIENT, alexsmobs:cockroach, 5, 1, 3
1800, savanna, minecraft:savanna, AMBIENT, alexsmobs:fly, 5, 2, 3
1801, savanna, minecraft:savanna, AMBIENT, alexsmobs:cockroach, 5, 1, 3
1802, savanna, minecraft:savanna, AMBIENT, terraincognita:butterfly, 28, 2, 3
1803, savanna, minecraft:savanna, WATER_AMBIENT, aquaculture:carp, 10, 1, 2
1804, savanna, minecraft:savanna, WATER_AMBIENT, aquaculture:minnow, 18, 1, 2
1805, savanna, minecraft:savanna, WATER_AMBIENT, aquaculture:bluegill, 30, 1, 2
1806, savanna, minecraft:savanna, WATER_AMBIENT, aquaculture:catfish, 5, 1, 1
1807, savanna, minecraft:savanna, WATER_AMBIENT, aquaculture:gar, 6, 1, 2
1808, savanna, minecraft:savanna_plateau, MONSTER, minecraft:spider, 30, 1, 2
1809, savanna, minecraft:savanna_plateau, MONSTER, minecraft:zombie, 30, 1, 2
1810, savanna, minecraft:savanna_plateau, MONSTER, minecraft:zombie_villager, 5, 1, 1
1811, savanna, minecraft:savanna_plateau, MONSTER, minecraft:skeleton, 30, 1, 2
1812, savanna, minecraft:savanna_plateau, MONSTER, minecraft:creeper, 30, 1, 2
1813, savanna, minecraft:savanna_plateau, MONSTER, minecraft:slime, 30, 1, 2
1814, savanna, minecraft:savanna_plateau, MONSTER, minecraft:enderman, 10, 1, 2
1815, savanna, minecraft:savanna_plateau, MONSTER, minecraft:witch, 5, 1, 1
1816, savanna, minecraft:savanna_plateau, MONSTER, geode:redstonegeode, 20, 1, 1
1817, savanna, minecraft:savanna_plateau, MONSTER, geode:quartzgeode, 20, 1, 1
1818, savanna, minecraft:savanna_plateau, MONSTER, geode:lapisgeode, 20, 1, 1
1819, savanna, minecraft:savanna_plateau, MONSTER, geode:irongeode, 20, 1, 1
1820, savanna, minecraft:savanna_plateau, MONSTER, geode:goldgeode, 20, 1, 1
1821, savanna, minecraft:savanna_plateau, MONSTER, geode:glowstonegeode, 20, 1, 1
1822, savanna, minecraft:savanna_plateau, MONSTER, geode:emeraldgeode, 20, 1, 1
1823, savanna, minecraft:savanna_plateau, MONSTER, geode:diamondgeode, 25, 1, 1
1824, savanna, minecraft:savanna_plateau, MONSTER, geode:coalgeode, 20, 1, 1
1825, savanna, minecraft:savanna_plateau, MONSTER, alexsmobs:centipede_head, 8, 1, 1
1826, savanna, minecraft:savanna_plateau, MONSTER, alexsmobs:centipede_head, 8, 1, 1
1827, savanna, minecraft:savanna_plateau, MONSTER, touhou_little_maid:fairy, 30, 1, 2
1828, savanna, minecraft:savanna_plateau, CREATURE, minecraft:sheep, 22, 2, 3
1829, savanna, minecraft:savanna_plateau, CREATURE, minecraft:pig, 20, 2, 3
1830, savanna, minecraft:savanna_plateau, CREATURE, minecraft:chicken, 20, 2, 3
1831, savanna, minecraft:savanna_plateau, CREATURE, minecraft:cow, 18, 2, 3
1832, savanna, minecraft:savanna_plateau, CREATURE, minecraft:horse, 25, 2, 3
1833, savanna, minecraft:savanna_plateau, CREATURE, minecraft:donkey, 5, 1, 1
1834, savanna, minecraft:savanna_plateau, CREATURE, minecraft:llama, 8, 2, 3
1835, savanna, minecraft:savanna_plateau, CREATURE, exoticbirds:ostrich, 5, 2, 3
1836, savanna, minecraft:savanna_plateau, CREATURE, exoticbirds:hummingbird, 18, 2, 3
1837, savanna, minecraft:savanna_plateau, CREATURE, exoticbirds:budgerigar, 10, 1, 2
1838, savanna, minecraft:savanna_plateau, CREATURE, exoticbirds:cockatoo, 8, 2, 3
1839, savanna, minecraft:savanna_plateau, CREATURE, exoticbirds:gouldianfinch, 5, 2, 3
1840, savanna, minecraft:savanna_plateau, CREATURE, exoticbirds:kookaburra, 6, 2, 3
1841, savanna, minecraft:savanna_plateau, CREATURE, alexsmobs:gazelle, 30, 7, 7
1842, savanna, minecraft:savanna_plateau, CREATURE, alexsmobs:elephant, 30, 3, 5
1843, savanna, minecraft:savanna_plateau, CREATURE, alexsmobs:emu, 20, 2, 3
1844, savanna, minecraft:savanna_plateau, CREATURE, alexsmobs:kangaroo, 25, 3, 5
